join_s,sch_s,sch_r,adv_r,data_s,dist_ch_to_bs,dist_to_ch,expaned_energy,rank,send_code,who_ch,is_target
0,1,0,16,0,0.0,0.0,0.00645,0,0,407100,2
0,1,0,3,0,0.0,0.0,0.00731,0,0,111039,2
0,1,0,2,0,0.0,0.0,0.00728,0,0,108060,2
0,0,0,24,0,0.0,0.0,0.00449,0,0,805100,2
0,1,0,10,0,0.0,0.0,1.49782,0,0,203005,2
0,1,0,8,0,0.0,0.0,0.00649,0,0,403100,2
0,0,0,26,0,0.0,0.0,0.00445,0,0,503100,2
0,1,0,3,0,0.0,0.0,0.00719,0,0,104020,2
0,0,0,13,0,0.0,0.0,1.70306,0,0,301100,2
0,1,0,7,0,0.0,0.0,0.00707,0,0,212097,2
0,1,0,7,0,0.0,0.0,2.1011,0,0,209008,2
0,1,0,21,0,0.0,0.0,0.68615,0,0,403000,2
0,0,0,26,0,0.0,0.0,0.00446,0,0,705100,2
0,0,0,22,0,0.0,0.0,0.67101,0,0,505100,2
0,1,0,7,0,0.0,0.0,0.00669,0,0,401032,2
0,1,0,6,0,0.0,0.0,0.00721,0,0,109073,2
0,1,0,2,0,0.0,0.0,0.00725,0,0,113036,2
0,0,1,24,0,0.0,0.0,0.00443,0,0,507100,2
0,1,0,24,0,0.0,0.0,0.39386,0,0,704093,2
0,0,0,27,0,0.0,0.0,0.00449,0,0,903100,2
0,0,0,8,0,0.0,0.0,0.0043,0,0,501088,2
0,1,0,3,0,0.0,0.0,0.00679,0,0,312080,2
0,1,0,8,0,0.0,0.0,1.90678,0,0,112100,2
0,1,0,6,0,0.0,0.0,0.00688,0,0,306095,2
0,1,0,20,0,0.0,0.0,0.00641,0,0,504100,2
0,1,0,7,0,0.0,0.0,0.00706,0,0,210046,2
0,1,0,5,0,0.0,0.0,0.00502,0,0,203100,2
0,1,0,2,0,0.0,0.0,0.00713,0,0,301090,2
0,0,0,13,0,0.0,0.0,0.00457,0,0,506008,2
0,0,0,26,0,0.0,0.0,0.0045,0,0,802100,2
0,1,0,24,0,0.0,0.0,0.00612,0,0,704087,2
0,0,0,24,0,0.0,0.0,0.00448,0,0,601100,2
0,0,0,9,0,0.0,0.0,0.00466,0,0,204100,2
0,0,0,26,0,0.0,0.0,0.00447,0,0,501100,2
0,1,0,6,0,0.0,0.0,0.00732,0,0,107018,2
0,1,0,10,0,0.0,0.0,1.34158,0,0,202003,2
0,0,0,25,0,0.0,0.0,0.00447,0,0,405100,2
0,1,0,8,0,0.0,0.0,1.37054,0,0,502013,2
0,0,0,26,0,0.0,0.0,0.00447,0,0,806100,2
0,1,0,5,0,0.0,0.0,0.00698,0,0,209058,2
0,1,0,4,0,0.0,0.0,0.00724,0,0,120096,2
0,0,0,23,0,0.0,0.0,0.00444,0,0,605100,2
0,0,0,25,0,0.0,0.0,0.00451,0,0,702100,2
0,1,0,8,0,0.0,0.0,0.00721,0,0,203096,2
0,0,0,9,0,0.0,0.0,0.0043,0,0,402100,2
0,1,0,8,0,0.0,0.0,0.00634,0,0,502043,2
0,0,0,23,0,0.0,0.0,0.00447,0,0,705100,2
0,0,1,15,0,0.0,0.0,0.00583,0,0,603032,2
0,1,0,7,0,0.0,0.0,0.00721,0,0,112005,2
0,0,0,24,0,0.0,0.0,0.00472,0,0,505100,2
0,1,0,7,0,0.0,0.0,0.00712,0,0,210090,2
0,1,0,4,0,0.0,0.0,0.00633,0,0,401049,2
0,1,0,3,0,0.0,0.0,0.00725,0,0,112024,2
0,0,0,8,0,0.0,0.0,0.08487,0,0,202100,2
0,1,0,9,0,0.0,0.0,0.00711,0,0,208078,2
0,0,0,26,0,0.0,0.0,0.00449,0,0,506100,2
0,1,0,5,0,0.0,0.0,0.00729,0,0,109045,2
0,0,0,26,0,0.0,0.0,0.00449,0,0,504100,2
0,0,0,26,0,0.0,0.0,0.00446,0,0,506100,2
0,0,0,26,0,0.0,0.0,0.00445,0,0,704100,2
0,1,0,3,0,0.0,0.0,2.22493,0,0,205030,2
0,0,0,23,0,0.0,0.0,0.00447,0,0,406100,2
0,0,0,26,0,0.0,0.0,0.00447,0,0,502100,2
0,0,0,25,0,0.0,0.0,0.00447,0,0,905100,2
0,0,0,26,0,0.0,0.0,0.0045,0,0,503000,2
0,0,0,25,0,0.0,0.0,0.00447,0,0,501100,2
0,1,0,4,0,0.0,0.0,0.00698,0,0,302064,2
0,0,0,26,0,0.0,0.0,0.39355,0,0,706098,2
0,0,0,9,0,0.0,0.0,0.00429,0,0,1501100,2
0,0,0,14,0,0.0,0.0,1.52698,0,0,302100,2
0,0,0,25,0,0.0,0.0,0.00446,0,0,501100,2
0,1,0,2,0,0.0,0.0,1.82509,0,0,105040,2
0,0,0,26,0,0.0,0.0,0.0045,0,0,503100,2
0,0,0,9,0,0.0,0.0,0.0043,0,0,2302100,2
0,0,0,26,0,0.0,0.0,0.00446,0,0,602100,2
0,1,0,9,0,0.0,0.0,0.00646,0,0,406028,2
0,1,0,4,0,0.0,0.0,0.0072,0,0,117020,2
0,0,0,7,0,0.0,0.0,0.0043,0,0,1502088,2
0,1,0,9,0,0.0,0.0,0.00621,0,0,304069,2
0,1,0,22,0,0.0,0.0,0.67169,0,0,505100,2
0,0,1,26,0,0.0,0.0,0.00451,0,0,605100,2
0,0,0,0,0,0.0,0.0,0.00582,0,0,201087,2
0,0,0,26,0,0.0,0.0,0.0045,0,0,903100,2
0,0,0,26,0,0.0,0.0,0.00446,0,0,801009,2
0,0,0,26,0,0.0,0.0,0.00449,0,0,904100,2
0,0,0,26,0,0.0,0.0,0.00448,0,0,806065,2
0,0,0,25,0,0.0,0.0,0.00446,0,0,406100,2
0,0,0,23,0,0.0,0.0,0.92153,0,0,401100,2
0,0,0,25,0,0.0,0.0,0.00447,0,0,901100,2
0,0,0,23,0,0.0,0.0,0.00446,0,0,706100,2
0,0,0,0,0,0.0,0.0,0.00582,0,0,208009,2
0,0,0,26,0,0.0,0.0,0.00447,0,0,701100,2
0,1,0,7,0,0.0,0.0,2.30901,0,0,103075,2
0,1,0,10,0,0.0,0.0,2.04772,0,0,207100,2
0,0,0,26,0,0.0,0.0,0.00445,0,0,901100,2
0,0,1,19,0,0.0,0.0,0.00588,0,0,504100,2
0,0,0,26,0,0.0,0.0,0.00448,0,0,602100,2
0,1,0,4,0,0.0,0.0,1.36257,0,0,114039,2
0,1,0,5,0,0.0,0.0,2.28631,0,0,104001,2
0,0,0,24,0,0.0,0.0,0.00448,0,0,403100,2
0,0,1,21,0,0.0,0.0,0.68554,0,0,403100,2
0,1,0,4,0,0.0,0.0,0.00725,0,0,104006,2
0,1,0,10,0,0.0,0.0,2.00484,0,0,202100,2
0,1,0,4,0,0.0,0.0,0.00713,0,0,209073,2
0,1,0,5,0,0.0,0.0,0.00656,0,0,306100,2
0,0,0,26,0,0.0,0.0,0.00447,0,0,605100,2
0,1,0,3,0,0.0,0.0,0.00728,0,0,110095,2
0,0,0,9,0,0.0,0.0,0.0043,0,0,2602100,2
0,0,0,26,0,0.0,0.0,0.00449,0,0,905100,2
0,1,0,7,0,0.0,0.0,0.0067,0,0,401008,2
0,1,0,2,0,0.0,0.0,0.00723,0,0,115007,2
0,0,0,26,0,0.0,0.0,0.00447,0,0,702100,2
0,0,0,25,0,0.0,0.0,0.00584,0,0,306100,2
0,1,0,5,0,0.0,0.0,2.19063,0,0,209041,2
0,0,0,25,0,0.0,0.0,0.00449,0,0,806100,2
0,1,0,24,0,0.0,0.0,0.00532,0,0,507100,2
0,1,0,3,0,0.0,0.0,1.62267,0,0,201073,2
0,0,0,26,0,0.0,0.0,0.0045,0,0,605005,2
0,1,0,7,0,0.0,0.0,0.00721,0,0,112018,2
0,0,0,25,0,0.0,0.0,0.00446,0,0,806100,2
0,1,0,5,0,0.0,0.0,0.00724,0,0,103065,2
0,0,0,26,0,0.0,0.0,0.00447,0,0,903100,2
0,0,0,25,0,0.0,0.0,0.00582,0,0,703073,2
0,1,0,5,0,0.0,0.0,0.0072,0,0,113089,2
0,0,0,26,0,0.0,0.0,0.00446,0,0,703100,2
0,1,0,4,0,0.0,0.0,0.00723,0,0,106009,2
0,0,0,24,0,0.0,0.0,0.39376,0,0,505005,2
0,0,0,26,0,0.0,0.0,0.00447,0,0,806100,2
0,0,0,26,0,0.0,0.0,0.0045,0,0,606005,2
0,0,0,25,0,0.0,0.0,0.00445,0,0,406100,2
0,1,0,1,0,0.0,0.0,0.00726,0,0,104073,2
0,0,0,27,0,0.0,0.0,0.00446,0,0,704100,2
0,0,0,26,0,0.0,0.0,0.00445,0,0,901100,2
0,1,0,9,0,0.0,0.0,0.00649,0,0,403100,2
0,0,0,9,0,0.0,0.0,0.0043,0,0,1402100,2
0,1,0,4,0,0.0,0.0,0.00712,0,0,213060,2
0,0,1,26,0,0.0,0.0,0.00446,0,0,503100,2
0,0,0,26,0,0.0,0.0,0.39356,0,0,805100,2
0,0,0,25,0,0.0,0.0,0.39333,0,0,505100,2
0,1,0,13,0,0.0,0.0,1.31572,0,0,207100,2
0,0,1,26,0,0.0,0.0,0.00447,0,0,604100,2
0,0,0,26,0,0.0,0.0,0.00448,0,0,905100,2
0,0,0,25,0,0.0,0.0,0.00447,0,0,502100,2
0,1,0,10,0,0.0,0.0,0.00621,0,0,406035,2
0,1,0,9,0,0.0,0.0,0.00699,0,0,217020,2
0,1,0,13,0,0.0,0.0,1.7387,0,0,207100,2
0,1,0,0,0,0.0,0.0,0.00226,0,0,101009,2
0,0,0,26,0,0.0,0.0,0.00448,0,0,803100,2
0,1,0,6,0,0.0,0.0,0.00686,0,0,306068,2
0,0,0,26,0,0.0,0.0,0.00448,0,0,904100,2
0,1,0,9,0,0.0,0.0,0.00646,0,0,406046,2
0,1,0,6,0,0.0,0.0,0.00651,0,0,309100,2
0,0,0,10,0,0.0,0.0,1.00679,0,0,202100,2
0,1,0,3,0,0.0,0.0,0.00726,0,0,105001,2
0,1,0,16,0,0.0,0.0,0.88169,0,0,409100,2
0,0,0,26,0,0.0,0.0,0.0045,0,0,903100,2
0,1,0,10,0,0.0,0.0,0.0062,0,0,404100,2
0,1,0,5,0,0.0,0.0,0.00725,0,0,114015,2
0,1,0,6,0,0.0,0.0,0.00728,0,0,111029,2
0,1,0,11,0,0.0,0.0,0.00621,0,0,401009,2
0,0,0,25,0,0.0,0.0,0.00447,0,0,704100,2
0,0,0,15,0,0.0,0.0,1.01841,0,0,301100,2
0,1,0,4,0,0.0,0.0,2.01915,0,0,402100,2
0,1,0,15,0,0.0,0.0,0.00617,0,0,504036,2
0,0,0,25,0,0.0,0.0,0.00449,0,0,704100,2
0,0,0,26,0,0.0,0.0,0.0045,0,0,604100,2
0,0,0,12,0,0.0,0.0,0.00584,0,0,303100,2
0,0,0,22,0,0.0,0.0,0.00583,0,0,401100,2
0,0,0,26,0,0.0,0.0,0.00448,0,0,802018,2
0,0,0,9,0,0.0,0.0,0.0043,0,0,1902100,2
0,0,0,26,0,0.0,0.0,0.0045,0,0,702064,2
0,0,0,25,0,0.0,0.0,0.00445,0,0,401100,2
0,0,0,26,0,0.0,0.0,0.00447,0,0,605100,2
0,0,0,25,0,0.0,0.0,0.00446,0,0,803100,2
0,0,0,26,0,0.0,0.0,0.00447,0,0,901100,2
0,1,0,4,0,0.0,0.0,0.00725,0,0,118085,2
0,1,0,9,0,0.0,0.0,2.20409,0,0,211061,2
0,0,0,25,0,0.0,0.0,0.00451,0,0,702031,2
0,0,0,25,0,0.0,0.0,0.0045,0,0,802100,2
0,0,0,25,0,0.0,0.0,0.00449,0,0,703100,2
0,1,0,4,0,0.0,0.0,0.00722,0,0,117033,2
0,1,0,8,0,0.0,0.0,1.23509,0,0,405100,2
0,1,0,10,0,0.0,0.0,0.00655,0,0,206100,2
0,1,0,16,0,0.0,0.0,0.00645,0,0,501100,2
0,1,0,4,0,0.0,0.0,0.00628,0,0,304100,2
0,0,0,23,0,0.0,0.0,0.00446,0,0,605100,2
0,0,0,21,0,0.0,0.0,0.00449,0,0,702060,2
0,0,0,26,0,0.0,0.0,0.0045,0,0,606100,2
0,0,0,24,0,0.0,0.0,0.00447,0,0,806100,2
0,0,0,25,0,0.0,0.0,0.00446,0,0,803100,2
0,1,0,2,0,0.0,0.0,0.00723,0,0,106061,2
0,0,0,26,0,0.0,0.0,0.00448,0,0,702100,2
0,0,0,27,0,0.0,0.0,0.00447,0,0,806100,2
0,0,0,27,0,0.0,0.0,0.00448,0,0,605100,2
0,0,0,26,0,0.0,0.0,0.0045,0,0,606100,2
0,1,0,7,0,0.0,0.0,2.31062,0,0,302001,2
0,0,0,27,0,0.0,0.0,0.00445,0,0,404100,2
0,0,0,23,0,0.0,0.0,0.00447,0,0,705044,2
0,1,0,7,0,0.0,0.0,0.00737,0,0,116001,2
0,0,0,26,0,0.0,0.0,0.00448,0,0,601100,2
0,0,0,26,0,0.0,0.0,0.00448,0,0,905100,2
0,0,0,22,0,0.0,0.0,0.0045,0,0,702029,2
0,0,0,24,0,0.0,0.0,0.00446,0,0,401100,2
0,0,0,26,0,0.0,0.0,0.00448,0,0,604000,2
0,1,0,5,0,0.0,0.0,0.00712,0,0,212089,2
0,0,0,25,0,0.0,0.0,0.00451,0,0,504100,2
0,0,0,9,0,0.0,0.0,0.00431,0,0,1001100,2
0,0,0,25,0,0.0,0.0,0.0045,0,0,403100,2
0,1,0,3,0,0.0,0.0,0.00721,0,0,201053,2
0,1,0,25,0,0.0,0.0,0.67052,0,0,505100,2
0,0,0,25,0,0.0,0.0,0.00451,0,0,403100,2
0,0,0,24,0,0.0,0.0,0.39332,0,0,404100,2
0,0,0,10,0,0.0,0.0,1.49642,0,0,204005,2
0,1,0,3,0,0.0,0.0,0.00724,0,0,106022,2
0,0,0,26,0,0.0,0.0,0.00447,0,0,706100,2
0,0,0,9,0,0.0,0.0,0.00429,0,0,2402100,2
0,1,0,3,0,0.0,0.0,0.0074,0,0,211094,2
0,1,0,2,0,0.0,0.0,0.00727,0,0,112090,2
0,1,0,8,0,0.0,0.0,2.15539,0,0,106039,2
0,0,0,25,0,0.0,0.0,0.0045,0,0,802100,2
0,0,0,26,0,0.0,0.0,0.00446,0,0,506100,2
0,0,0,26,0,0.0,0.0,0.29674,0,0,502000,2
0,1,0,1,0,0.0,0.0,0.00722,0,0,118095,2
0,0,0,26,0,0.0,0.0,0.00447,0,0,702100,2
0,0,0,3,0,0.0,0.0,1.41039,0,0,109005,2
0,0,0,26,0,0.0,0.0,0.00447,0,0,802100,2
0,1,0,3,0,0.0,0.0,0.00723,0,0,103033,2
0,1,0,15,0,0.0,0.0,0.00617,0,0,505100,2
0,1,0,6,0,0.0,0.0,0.00722,0,0,107035,2
0,0,0,9,0,0.0,0.0,0.0043,0,0,1802100,2
0,1,0,2,0,0.0,0.0,0.00722,0,0,117046,2
0,0,0,24,0,0.0,0.0,0.00447,0,0,505000,2
0,0,0,10,0,0.0,0.0,0.00469,0,0,204100,2
0,0,0,16,0,0.0,0.0,0.00472,0,0,407100,2
0,0,0,3,0,0.0,0.0,0.02526,0,0,501100,2
0,0,0,26,0,0.0,0.0,0.00448,0,0,604100,2
0,0,0,26,0,0.0,0.0,0.00448,0,0,703100,2
0,1,0,4,0,0.0,0.0,0.00722,0,0,106063,2
0,1,0,5,0,0.0,0.0,0.00735,0,0,119009,2
0,0,0,26,0,0.0,0.0,0.00446,0,0,705100,2
0,1,0,6,0,0.0,0.0,0.67199,0,0,305100,2
0,0,0,25,0,0.0,0.0,0.39356,0,0,703100,2
0,0,1,25,0,0.0,0.0,0.93636,0,0,502100,2
0,0,0,8,0,0.0,0.0,0.06597,0,0,201100,2
0,1,0,3,0,0.0,0.0,0.00653,0,0,504023,2
0,0,0,25,0,0.0,0.0,0.00447,0,0,803100,2
0,1,0,6,0,0.0,0.0,0.00726,0,0,119008,2
0,0,0,26,0,0.0,0.0,0.00446,0,0,506100,2
0,0,0,26,0,0.0,0.0,0.00446,0,0,705100,2
0,1,0,6,0,0.0,0.0,0.00722,0,0,114053,2
0,0,0,26,0,0.0,0.0,0.0045,0,0,604100,2
0,1,0,4,0,0.0,0.0,0.00626,0,0,304100,2
0,0,0,26,0,0.0,0.0,0.00447,0,0,805100,2
0,0,0,23,0,0.0,0.0,0.00446,0,0,706100,2
0,1,0,6,0,0.0,0.0,0.00721,0,0,112096,2
0,0,0,26,0,0.0,0.0,0.0047,0,0,508100,2
0,0,0,26,0,0.0,0.0,0.00446,0,0,703100,2
0,1,0,5,0,0.0,0.0,0.00724,0,0,111025,2
0,1,0,6,0,0.0,0.0,2.26529,0,0,303085,2
0,1,0,15,0,0.0,0.0,0.00647,0,0,503100,2
0,0,0,25,0,0.0,0.0,0.00582,0,0,306100,2
0,0,0,23,0,0.0,0.0,0.00446,0,0,605100,2
0,1,0,6,0,0.0,0.0,0.0065,0,0,405000,2
0,1,0,5,0,0.0,0.0,0.00711,0,0,309067,2
0,0,0,25,0,0.0,0.0,0.00448,0,0,803100,2
0,0,0,9,0,0.0,0.0,0.00429,0,0,2602100,2
0,1,0,3,0,0.0,0.0,0.05443,0,0,111014,2
0,1,0,5,0,0.0,0.0,0.00657,0,0,307078,2
0,0,0,9,0,0.0,0.0,0.0043,0,0,2401100,2
0,0,0,25,0,0.0,0.0,0.00448,0,0,803100,2
0,0,0,26,0,0.0,0.0,0.00448,0,0,801100,2
0,1,0,1,0,0.0,0.0,2.01354,0,0,106095,2
0,0,0,4,0,0.0,0.0,0.06721,0,0,401100,2
0,0,0,26,0,0.0,0.0,0.00448,0,0,703075,2
0,0,0,26,0,0.0,0.0,0.00448,0,0,504100,2
0,1,0,12,0,0.0,0.0,0.00622,0,0,403041,2
0,1,0,7,0,0.0,0.0,0.00711,0,0,210055,2
0,0,0,26,0,0.0,0.0,0.00472,0,0,508100,2
0,0,0,9,0,0.0,0.0,0.0043,0,0,1501100,2
0,0,0,14,0,0.0,0.0,0.00583,0,0,502100,2
0,1,0,12,0,0.0,0.0,0.00621,0,0,504070,2
0,0,0,20,0,0.0,0.0,1.39483,0,0,504100,2
0,0,0,26,0,0.0,0.0,0.00447,0,0,704100,2
0,0,0,26,0,0.0,0.0,0.00445,0,0,703069,2
0,1,0,4,0,0.0,0.0,0.00705,0,0,212064,2
0,0,0,26,0,0.0,0.0,0.39357,0,0,703100,2
0,1,0,14,0,0.0,0.0,2.08905,0,0,404100,2
0,1,0,15,0,0.0,0.0,0.00644,0,0,501100,2
0,1,0,14,0,0.0,0.0,0.00617,0,0,503073,2
0,1,0,7,0,0.0,0.0,2.27,0,0,103051,2
0,0,0,6,0,0.0,0.0,1.62869,0,0,505088,2
0,0,0,26,0,0.0,0.0,0.39356,0,0,504100,2
0,0,0,24,0,0.0,0.0,0.00472,0,0,505100,2
0,0,0,25,0,0.0,0.0,0.00448,0,0,704100,2
0,1,0,2,0,0.0,0.0,0.00654,0,0,405100,2
0,1,0,7,0,0.0,0.0,0.0065,0,0,310100,2
0,0,0,26,0,0.0,0.0,0.00448,0,0,703100,2
0,0,0,26,0,0.0,0.0,0.00448,0,0,905100,2
0,0,0,25,0,0.0,0.0,0.00445,0,0,506100,2
0,0,0,25,0,0.0,0.0,0.00448,0,0,505018,2
0,0,0,9,0,0.0,0.0,0.0043,0,0,2002100,2
0,0,0,26,0,0.0,0.0,0.00444,0,0,606100,2
0,1,0,7,0,0.0,0.0,0.00722,0,0,116013,2
0,0,0,26,0,0.0,0.0,0.00445,0,0,606100,2
0,1,0,8,0,0.0,0.0,2.23887,0,0,208075,2
0,0,0,8,0,0.0,0.0,0.00454,0,0,301088,2
0,1,0,16,0,0.0,0.0,0.78305,0,0,306100,2
0,0,0,26,0,0.0,0.0,0.00448,0,0,601100,2
0,1,0,8,0,0.0,0.0,0.00656,0,0,403100,2
0,0,0,26,0,0.0,0.0,0.00447,0,0,904100,2
0,1,0,3,0,0.0,0.0,0.00653,0,0,504069,2
0,1,0,7,0,0.0,0.0,0.00735,0,0,107054,2
0,1,0,3,0,0.0,0.0,0.00674,0,0,312077,2
0,0,0,24,0,0.0,0.0,0.00448,0,0,505100,2
0,1,0,14,0,0.0,0.0,0.00649,0,0,502100,2
0,0,0,26,0,0.0,0.0,0.00444,0,0,404100,2
0,1,0,1,0,0.0,0.0,0.00714,0,0,210029,2
0,0,0,24,0,0.0,0.0,0.00447,0,0,601100,2
0,1,0,9,0,0.0,0.0,2.18777,0,0,213093,2
0,1,0,7,0,0.0,0.0,2.23125,0,0,210093,2
0,1,0,4,0,0.0,0.0,0.00727,0,0,108041,2
0,1,0,3,0,0.0,0.0,0.00707,0,0,211060,2
0,0,0,26,0,0.0,0.0,0.00446,0,0,605100,2
0,1,0,25,0,0.0,0.0,0.00638,0,0,502005,2
0,0,0,24,0,0.0,0.0,0.00451,0,0,603100,2
0,1,0,7,0,0.0,0.0,0.00679,0,0,311067,2
0,0,0,25,0,0.0,0.0,0.39355,0,0,704000,2
0,0,0,26,0,0.0,0.0,0.87953,0,0,502100,2
0,1,0,10,0,0.0,0.0,0.0062,0,0,406089,2
0,0,0,9,0,0.0,0.0,0.0043,0,0,1702100,2
0,1,0,6,0,0.0,0.0,2.19176,0,0,405016,2
0,0,0,26,0,0.0,0.0,0.00447,0,0,503100,2
0,1,0,19,0,0.0,0.0,0.00643,0,0,504100,2
0,0,0,26,0,0.0,0.0,0.00449,0,0,904100,2
0,1,0,6,0,0.0,0.0,0.00702,0,0,301098,2
0,0,0,26,0,0.0,0.0,0.00448,0,0,701100,2
0,1,0,6,0,0.0,0.0,0.00732,0,0,114035,2
0,1,0,8,0,0.0,0.0,0.0065,0,0,408100,2
0,1,0,5,0,0.0,0.0,0.00707,0,0,202054,2
0,0,0,26,0,0.0,0.0,0.00446,0,0,701051,2
0,0,0,25,0,0.0,0.0,0.00447,0,0,604100,2
0,1,0,7,0,0.0,0.0,0.00686,0,0,305070,2
0,1,0,5,0,0.0,0.0,0.00718,0,0,209094,2
0,0,0,25,0,0.0,0.0,0.00583,0,0,306100,2
0,0,0,24,0,0.0,0.0,0.00448,0,0,505100,2
0,1,0,2,0,0.0,0.0,0.00724,0,0,114028,2
0,0,1,22,0,0.0,0.0,0.46963,0,0,505100,2
0,1,0,8,0,0.0,0.0,0.00727,0,0,103002,2
0,0,0,26,0,0.0,0.0,0.00449,0,0,701100,2
0,0,0,11,0,0.0,0.0,0.00584,0,0,403100,2
0,0,0,19,0,0.0,0.0,0.00586,0,0,504100,2
0,0,0,23,0,0.0,0.0,0.00445,0,0,706100,2
0,1,0,16,0,0.0,0.0,0.00616,0,0,305100,2
0,1,0,11,0,0.0,0.0,1.83824,0,0,301100,2
0,0,0,24,0,0.0,0.0,0.00447,0,0,406100,2
0,0,0,14,0,0.0,0.0,0.00586,0,0,302100,2
0,1,0,6,0,0.0,0.0,0.00728,0,0,108001,2
0,1,0,9,0,0.0,0.0,0.00651,0,0,303061,2
0,0,0,26,0,0.0,0.0,0.00447,0,0,905100,2
0,0,0,26,0,0.0,0.0,0.00448,0,0,806100,2
0,1,0,21,0,0.0,0.0,0.0061,0,0,702028,2
0,1,0,4,0,0.0,0.0,2.27983,0,0,117100,2
0,0,0,21,0,0.0,0.0,0.00582,0,0,506100,2
0,1,0,6,0,0.0,0.0,0.00724,0,0,112098,2
0,0,0,26,0,0.0,0.0,0.39355,0,0,704100,2
0,0,0,4,0,0.0,0.0,0.08821,0,0,701100,2
0,0,0,26,0,0.0,0.0,0.00449,0,0,702100,2
0,0,0,25,0,0.0,0.0,0.00449,0,0,704100,2
0,0,0,9,0,0.0,0.0,0.0043,0,0,2001088,2
0,0,0,24,0,0.0,0.0,0.0045,0,0,704085,2
0,0,0,26,0,0.0,0.0,0.0045,0,0,802100,2
0,1,0,9,0,0.0,0.0,0.00647,0,0,406087,2
0,0,0,9,0,0.0,0.0,0.0043,0,0,1702073,2
0,0,0,25,0,0.0,0.0,0.00583,0,0,802100,2
0,0,0,9,0,0.0,0.0,0.0043,0,0,2502100,2
0,0,0,27,0,0.0,0.0,0.00448,0,0,703100,2
0,1,0,4,0,0.0,0.0,0.00742,0,0,117094,2
0,0,0,24,0,0.0,0.0,0.00446,0,0,605100,2
0,1,0,3,0,0.0,0.0,0.00734,0,0,110088,2
0,0,0,26,0,0.0,0.0,0.00449,0,0,702018,2
0,1,0,4,0,0.0,0.0,1.71265,0,0,307100,2
0,1,0,3,0,0.0,0.0,0.0072,0,0,105087,2
0,1,0,3,0,0.0,0.0,0.00624,0,0,205100,2
0,1,0,4,0,0.0,0.0,0.00715,0,0,213035,2
0,1,0,5,0,0.0,0.0,0.00728,0,0,112043,2
0,1,0,0,0,0.0,0.0,0.00228,0,0,101003,2
0,1,0,8,0,0.0,0.0,0.00717,0,0,106095,2
0,0,0,5,0,0.0,0.0,0.01808,0,0,301100,2
0,0,0,26,0,0.0,0.0,0.00447,0,0,702100,2
0,1,0,9,0,0.0,0.0,1.75231,0,0,410022,2
0,1,0,4,0,0.0,0.0,2.08786,0,0,303078,2
0,0,0,9,0,0.0,0.0,0.0043,0,0,602100,2
0,1,0,10,0,0.0,0.0,0.0062,0,0,502100,2
0,0,0,26,0,0.0,0.0,0.00447,0,0,902100,2
0,1,0,5,0,0.0,0.0,0.00751,0,0,119079,2
0,0,0,27,0,0.0,0.0,0.00452,0,0,502058,2
0,0,0,17,0,0.0,0.0,0.00582,0,0,410100,2
0,1,0,21,0,0.0,0.0,0.00614,0,0,403100,2
0,0,0,0,0,0.0,0.0,2.21698,0,0,108005,2
0,1,0,6,0,0.0,0.0,0.00725,0,0,103005,2
0,0,0,26,0,0.0,0.0,0.00446,0,0,904100,2
0,0,0,9,0,0.0,0.0,0.00429,0,0,2101100,2
0,0,1,22,0,0.0,0.0,0.33718,0,0,505100,2
0,1,0,3,0,0.0,0.0,2.30239,0,0,103024,2
0,1,0,1,0,0.0,0.0,0.00727,0,0,112024,2
0,0,0,26,0,0.0,0.0,0.00448,0,0,704100,2
0,1,0,6,0,0.0,0.0,0.00728,0,0,103030,2
0,0,0,6,0,0.0,0.0,0.54717,0,0,203073,2
0,1,0,12,0,0.0,0.0,2.03173,0,0,406100,2
0,1,0,7,0,0.0,0.0,0.00673,0,0,311094,2
0,1,0,0,0,0.0,0.0,0.00227,0,0,101020,2
0,1,0,7,0,0.0,0.0,0.00624,0,0,302100,2
0,0,0,25,0,0.0,0.0,0.00448,0,0,803100,2
0,1,0,4,0,0.0,0.0,0.00724,0,0,106033,2
0,0,0,26,0,0.0,0.0,0.00447,0,0,801100,2
0,0,0,26,0,0.0,0.0,0.00451,0,0,503100,2
0,0,0,26,0,0.0,0.0,0.00446,0,0,804100,2
0,1,0,6,0,0.0,0.0,0.00722,0,0,109005,2
0,0,0,26,0,0.0,0.0,0.00446,0,0,801100,2
0,0,0,25,0,0.0,0.0,0.66965,0,0,405100,2
0,0,0,26,0,0.0,0.0,0.00447,0,0,805100,2
0,1,0,3,0,0.0,0.0,1.87598,0,0,401100,2
0,0,0,14,0,0.0,0.0,0.00583,0,0,502100,2
0,0,1,24,0,0.0,0.0,0.00451,0,0,501100,2
0,0,0,18,0,0.0,0.0,0.83601,0,0,305100,2
0,1,0,26,0,0.0,0.0,0.00474,0,0,604100,2
0,0,0,26,0,0.0,0.0,0.00447,0,0,702100,2
0,1,0,25,0,0.0,0.0,0.0064,0,0,505073,2
0,1,0,8,0,0.0,0.0,0.0072,0,0,203089,2
0,0,0,25,0,0.0,0.0,0.00447,0,0,702100,2
0,1,0,2,0,0.0,0.0,2.20931,0,0,116005,2
0,1,0,9,0,0.0,0.0,2.25977,0,0,109090,2
0,1,0,3,0,0.0,0.0,2.16129,0,0,119069,2
0,1,0,3,0,0.0,0.0,0.00724,0,0,107090,2
