join_s,sch_s,sch_r,adv_r,adv_s,data_r,data_s,dist_ch_to_bs,dist_to_ch,expaned_energy,rank,send_code,who_ch,is_target
0,0,0,24,1,0,0,0.0,0.0,0.0287,0,0,306100,1
0,1,0,7,1,1088,0,121.69498,0.0,2.21488,0,0,118096,1
0,0,0,23,1,0,0,167.19836,0.0,0.0466,0,0,506100,1
0,0,0,26,1,0,0,79.91525,0.0,0.04372,0,0,705100,1
0,0,0,26,1,0,0,107.20358,0.0,0.04945,0,0,803041,1
0,0,0,26,1,0,0,0.0,0.0,0.03853,0,0,503100,1
0,0,0,9,1,0,0,108.34705,0.0,0.01462,0,0,2201100,1
0,0,0,26,1,0,0,0.0,0.0,0.05466,0,0,404100,1
0,0,0,26,1,0,0,142.10787,0.0,0.00584,0,0,305100,1
0,0,0,26,1,0,0,112.30237,0.0,0.02953,0,0,706100,1
0,1,0,3,1,720,0,85.19787,0.0,1.97175,0,0,203003,1
0,1,0,5,1,1105,0,145.47059,0.0,2.2584,0,0,118058,1
0,0,0,9,1,0,0,0.0,0.0,0.18317,0,0,301100,1
0,0,0,26,1,0,0,0.0,0.0,0.0287,0,0,601100,1
0,0,0,28,1,0,0,90.54003,0.0,0.07153,0,0,404096,1
0,0,0,23,1,0,0,0.0,0.0,0.05144,0,0,507100,1
0,0,0,9,1,0,0,162.5505,0.0,0.01399,0,0,1102100,1
0,0,0,26,1,0,0,126.74493,0.0,0.01576,0,0,1005100,1
0,0,0,25,1,0,0,0.0,0.0,0.02556,0,0,501077,1
0,0,0,17,1,0,0,95.16531,0.0,0.00583,0,0,303100,1
0,0,0,25,1,0,0,145.08942,0.0,0.0872,0,0,508100,1
0,0,0,22,1,0,0,0.0,0.0,0.0519,0,0,507100,1
0,0,0,27,1,0,0,85.04317,0.0,0.02732,0,0,601021,1
0,0,0,26,1,0,0,119.01284,0.0,0.60506,0,0,306045,1
0,0,0,27,1,0,0,0.0,0.0,0.05466,0,0,404100,1
0,0,0,25,1,0,0,0.0,0.0,0.01253,0,0,501014,1
0,0,0,26,1,0,0,0.0,0.0,0.02707,0,0,505100,1
0,0,0,27,1,0,0,0.0,0.0,0.02707,0,0,701100,1
0,0,0,25,1,0,0,0.0,0.0,0.01739,0,0,802096,1
0,0,0,22,1,0,0,166.5486,0.0,1.68195,0,0,404100,1
0,0,0,26,1,0,0,0.0,0.0,0.03352,0,0,505100,1
0,1,0,3,1,1040,0,112.54122,0.0,2.23802,0,0,301100,1
0,0,0,26,1,0,0,92.58541,0.0,0.03931,0,0,402100,1
0,1,0,6,1,858,0,96.57363,0.0,0.54576,0,0,201073,1
0,0,0,26,1,0,0,137.17427,0.0,0.02573,0,0,703100,1
0,0,0,25,1,0,0,136.03878,0.0,0.0241,0,0,703100,1
0,1,0,7,1,543,0,137.14723,0.0,3.4421,0,0,204100,1
0,0,0,26,1,0,0,0.0,0.0,0.02222,0,0,502100,1
0,0,0,26,1,0,0,0.0,0.0,0.019,0,0,802100,1
0,0,0,9,1,0,0,142.10787,0.0,0.0269,0,0,701054,1
0,0,0,9,1,0,0,139.37881,0.0,0.01076,0,0,402100,1
0,0,0,25,1,0,0,0.0,0.0,0.00973,0,0,1001100,1
0,1,0,5,1,805,0,120.64434,0.0,1.26998,0,0,201058,1
0,0,0,26,1,0,0,108.34705,0.0,0.07197,0,0,501079,1
0,1,0,7,1,960,0,136.25745,0.0,2.37481,0,0,207001,1
0,1,0,11,1,869,0,111.92111,0.0,2.22091,0,0,114020,1
0,0,0,25,1,0,0,75.52972,0.0,0.03029,0,0,605100,1
0,1,0,4,1,1200,0,131.27562,0.0,2.37515,0,0,105020,1
0,0,0,9,1,0,0,0.0,0.0,0.01246,0,0,701100,1
0,1,0,9,1,542,0,156.97332,0.0,2.43908,0,0,408093,1
0,0,0,25,1,0,0,0.0,0.0,0.05282,0,0,604100,1
0,1,0,3,1,1155,0,162.5505,0.0,2.96433,0,0,114100,1
0,0,0,25,1,0,0,137.59248,0.0,0.03864,0,0,704100,1
0,1,0,9,1,639,0,150.31682,0.0,1.72035,0,0,206100,1
0,1,0,17,1,480,0,137.96702,0.0,2.09,0,0,403100,1
0,1,0,8,1,241,0,176.40744,0.0,2.66637,0,0,301031,1
0,0,0,26,1,0,0,0.0,0.0,0.01519,0,0,704044,1
0,1,0,9,1,411,0,139.31641,0.0,3.15792,0,0,503100,1
0,0,0,25,1,0,0,88.39737,0.0,0.01746,0,0,803069,1
0,0,0,9,1,0,0,150.31682,0.0,0.00922,0,0,1502029,1
0,0,0,24,1,0,0,0.0,0.0,0.02318,0,0,606000,1
0,0,0,26,1,0,0,125.33277,0.0,0.02893,0,0,701100,1
0,1,0,8,1,543,0,96.31049,0.0,1.77841,0,0,401100,1
0,0,0,24,1,0,0,160.10852,0.0,0.07282,0,0,409067,1
0,0,0,26,1,0,0,0.0,0.0,0.02223,0,0,1001100,1
0,0,0,27,1,0,0,156.97332,0.0,0.04672,0,0,706093,1
0,0,0,26,1,0,0,124.73687,0.0,0.04108,0,0,510100,1
0,0,0,9,1,0,0,0.0,0.0,0.01237,0,0,2302100,1
0,0,0,26,1,0,0,86.03446,0.0,0.04508,0,0,505030,1
0,1,0,9,1,240,0,173.64043,0.0,2.05277,0,0,305100,1
0,1,0,3,1,1196,0,169.27535,0.0,2.13089,0,0,108099,1
0,1,0,5,1,1116,0,136.25745,0.0,2.46855,0,0,208001,1
0,0,0,9,1,0,0,162.5505,0.0,0.01883,0,0,2301100,1
0,0,0,25,1,0,0,0.0,0.0,0.02753,0,0,705100,1
0,0,0,24,1,0,0,88.39737,0.0,0.0241,0,0,702069,1
0,0,0,26,1,0,0,160.481,0.0,0.02546,0,0,606100,1
0,0,0,24,1,0,0,0.0,0.0,0.03838,0,0,402100,1
0,0,0,9,1,0,0,0.0,0.0,0.01018,0,0,902100,1
0,0,0,26,1,0,0,0.0,0.0,0.03515,0,0,602100,1
0,0,0,23,1,0,0,0.0,0.0,0.0465,0,0,409100,1
0,0,0,25,1,0,0,0.0,0.0,0.0287,0,0,703100,1
0,1,0,9,1,760,0,134.29469,0.0,2.00045,0,0,405061,1
0,0,0,18,1,0,0,124.8649,0.0,1.23631,0,0,604100,1
0,0,0,25,1,0,0,99.75512,0.0,0.01576,0,0,901100,1
0,0,0,24,1,0,0,0.0,0.0,0.02465,0,0,701100,1
0,1,0,2,1,1204,0,83.52531,0.0,2.21568,0,0,107018,1
0,1,0,4,1,927,0,85.19329,0.0,2.35475,0,0,118005,1
0,0,0,25,1,0,0,0.0,0.0,0.02494,0,0,310100,1
0,1,0,9,1,910,0,167.98916,0.0,2.00101,0,0,205003,1
0,0,0,26,1,0,0,100.60849,0.0,0.03138,0,0,903100,1
0,0,0,26,1,0,0,82.38933,0.0,0.78489,0,0,505100,1
0,0,0,27,1,0,0,88.39737,0.0,0.03865,0,0,402069,1
0,0,0,26,1,0,0,0.0,0.0,0.02384,0,0,404100,1
0,0,0,26,1,0,0,75.52972,0.0,0.05823,0,0,801100,1
0,0,0,26,1,0,0,107.20358,0.0,0.06031,0,0,502041,1
0,1,0,6,1,990,0,123.96292,0.0,2.34433,0,0,108063,1
0,0,0,26,1,0,0,0.0,0.0,0.02543,0,0,504100,1
0,0,0,26,1,0,0,0.0,0.0,0.02868,0,0,902100,1
0,0,0,23,1,0,0,0.0,0.0,0.03834,0,0,604067,1
0,1,0,7,1,1270,0,130.08535,0.0,2.28333,0,0,114000,1
0,1,0,0,1,1287,0,110.43578,0.0,1.79583,0,0,106086,1
0,0,0,25,1,0,0,110.43578,0.0,0.03575,0,0,504100,1
0,0,0,25,1,0,0,85.19787,0.0,0.83772,0,0,310100,1
0,0,0,24,1,0,0,0.0,0.0,0.03676,0,0,606093,1
0,0,0,26,1,0,0,0.0,0.0,0.04159,0,0,805100,1
0,1,0,2,1,892,0,93.93772,0.0,0.7857,0,0,106100,1
0,0,0,26,1,0,0,152.31704,0.0,0.04098,0,0,505100,1
0,1,0,0,1,1296,0,137.59248,0.0,2.41697,0,0,102005,1
0,1,0,9,1,412,0,170.47201,0.0,2.16061,0,0,302100,1
0,1,0,5,1,1204,0,88.49748,0.0,2.09016,0,0,111068,1
0,0,0,8,1,0,0,91.08583,0.0,0.01753,0,0,403100,1
0,1,0,5,1,786,0,126.28009,0.0,2.20518,0,0,114015,1
0,0,0,24,1,0,0,0.0,0.0,0.02384,0,0,405100,1
0,0,0,9,1,0,0,123.96292,0.0,0.01236,0,0,2202100,1
0,0,0,24,1,0,0,88.49748,0.0,0.04497,0,0,410100,1
0,0,0,24,1,0,0,0.0,0.0,0.04821,0,0,409100,1
0,1,0,10,1,411,0,124.73687,0.0,2.04683,0,0,308100,1
0,0,0,25,1,0,0,155.9049,0.0,0.0273,0,0,606100,1
0,0,0,26,1,0,0,83.52531,0.0,0.03082,0,0,1005100,1
0,0,0,9,1,0,0,85.19787,0.0,0.01778,0,0,1202100,1
0,0,0,9,1,0,0,0.0,0.0,0.00429,0,0,901100,1
0,1,0,3,1,1218,0,162.5505,0.0,2.21161,0,0,107033,1
0,0,0,0,1,0,0,139.37881,0.0,0.22382,0,0,202001,1
0,1,0,6,1,1020,0,85.19787,0.0,2.491,0,0,108003,1
0,0,0,9,1,0,0,0.0,0.0,0.00669,0,0,602024,1
0,1,0,2,1,1298,0,115.00407,0.0,2.22721,0,0,114041,1
0,0,0,27,1,0,0,90.54003,0.0,0.03405,0,0,603096,1
0,0,0,26,1,0,0,0.0,0.0,0.03353,0,0,506100,1
0,0,0,25,1,0,0,146.82009,0.0,0.0443,0,0,803063,1
0,0,0,24,1,0,0,113.27654,0.0,0.85998,0,0,310100,1
0,0,0,9,1,0,0,93.93772,0.0,0.01399,0,0,902100,1
0,0,0,26,1,0,0,106.67446,0.0,0.06028,0,0,505100,1
0,0,0,25,1,0,0,106.67446,0.0,0.03771,0,0,405100,1
0,1,0,1,1,1040,0,90.21581,0.0,1.54284,0,0,406090,1
0,0,0,25,1,0,0,119.01284,0.0,0.01739,0,0,802100,1
0,0,0,26,1,0,0,85.04317,0.0,0.03692,0,0,505100,1
0,1,0,3,1,1040,0,95.16531,0.0,2.1581,0,0,211039,1
0,1,0,24,1,241,0,86.03446,0.0,2.78286,0,0,307100,1
0,0,1,26,1,0,0,0.0,0.0,0.04986,0,0,504100,1
0,0,0,25,1,0,0,0.0,0.0,0.00733,0,0,1004100,1
0,1,0,8,1,411,0,80.4455,0.0,2.32222,0,0,110014,1
0,0,0,26,1,0,0,91.08583,0.0,0.03217,0,0,506100,1
0,1,0,8,1,639,0,168.32642,0.0,2.33109,0,0,207100,1
0,0,0,26,1,0,0,112.10396,0.0,0.03378,0,0,803100,1
0,0,0,9,1,0,0,0.0,0.0,0.00669,0,0,602024,1
0,1,0,1,1,1269,0,131.27562,0.0,2.27896,0,0,104020,1
0,1,0,4,1,1176,0,124.97387,0.0,2.24006,0,0,214064,1
0,0,0,26,1,0,0,0.0,0.0,0.00931,0,0,503014,1
0,0,0,26,1,0,0,124.47343,0.0,0.0303,0,0,606100,1
0,1,0,8,1,840,0,176.62353,0.0,2.13566,0,0,304100,1
0,0,0,25,1,0,0,170.47201,0.0,0.04026,0,0,806100,1
0,0,0,24,1,0,0,0.0,0.0,0.04986,0,0,506100,1
0,0,0,26,1,0,0,135.58222,0.0,0.02411,0,0,703075,1
0,0,0,25,1,0,0,130.08535,0.0,0.0527,0,0,504100,1
0,0,0,26,1,0,0,110.43578,0.0,0.04865,0,0,510100,1
0,0,0,9,1,0,0,113.27654,0.0,0.31698,0,0,301024,1
0,0,0,26,1,0,0,0.0,0.0,0.03675,0,0,405077,1
0,1,0,16,1,241,0,155.45781,0.0,1.90462,0,0,505100,1
0,0,0,9,1,0,0,145.08942,0.0,0.02833,0,0,1401100,1
0,0,0,25,1,0,0,91.06845,0.0,0.00582,0,0,310100,1
0,0,0,0,1,0,0,150.82997,0.0,0.00589,0,0,202043,1
0,0,0,26,1,0,0,126.71753,0.0,0.02359,0,0,701028,1
0,0,0,25,1,0,0,0.0,0.0,0.04984,0,0,502100,1
0,1,0,12,1,538,0,79.91525,0.0,1.94775,0,0,303100,1
0,0,0,9,1,0,0,96.57363,0.0,0.0096,0,0,2402100,1
0,0,0,26,1,0,0,0.0,0.0,0.02869,0,0,306100,1
0,0,0,25,1,0,0,91.93585,0.0,0.05026,0,0,504100,1
0,1,0,8,1,990,0,142.10787,0.0,2.36998,0,0,213054,1
0,0,0,25,1,0,0,121.69498,0.0,0.03029,0,0,406100,1
0,0,0,26,1,0,0,107.20358,0.0,0.02572,0,0,803100,1
0,0,0,25,1,0,0,160.481,0.0,0.0467,0,0,704100,1
0,0,0,28,1,0,0,146.82009,0.0,0.06077,0,0,605100,1
0,1,0,6,1,1140,0,121.69498,0.0,2.28487,0,0,106096,1
0,1,0,13,1,818,0,93.93772,0.0,2.14224,0,0,210069,1
0,0,0,25,1,0,0,0.0,0.0,0.03512,0,0,605093,1
0,0,0,26,1,0,0,136.03878,0.0,0.02888,0,0,701100,1
0,0,0,26,1,0,0,0.0,0.0,0.05371,0,0,406029,1
0,0,0,26,1,0,0,0.0,0.0,0.03659,0,0,606100,1
0,0,0,24,1,0,0,0.0,0.0,0.01576,0,0,901100,1
0,1,0,3,1,840,0,150.31682,0.0,2.14926,0,0,105029,1
0,0,0,25,1,0,0,141.24801,0.0,0.04985,0,0,502100,1
0,0,0,27,1,0,0,170.47201,0.0,0.05511,0,0,604100,1
0,0,0,25,1,0,0,144.41859,0.0,0.03216,0,0,605100,1
0,0,0,25,1,0,0,176.62353,0.0,0.04994,0,0,702100,1
0,0,0,26,1,0,0,157.00282,0.0,0.04777,0,0,501100,1
0,0,0,9,1,0,0,145.08942,0.0,0.01246,0,0,402100,1
0,0,0,26,1,0,0,137.14723,0.0,0.04984,0,0,509100,1
0,0,0,26,1,0,0,0.0,0.0,0.04483,0,0,706005,1
0,0,0,24,1,0,0,0.0,0.0,0.00987,0,0,404063,1
0,0,0,25,1,0,0,176.40744,0.0,0.01577,0,0,901100,1
0,0,0,26,1,0,0,76.04676,0.0,0.05307,0,0,604100,1
0,0,0,26,1,0,0,100.60849,0.0,0.04268,0,0,905100,1
0,1,0,9,1,412,0,124.8649,0.0,2.09093,0,0,503100,1
0,1,0,8,1,989,0,84.11491,0.0,2.04604,0,0,210054,1
0,0,0,9,1,0,0,0.0,0.0,0.01076,0,0,2101100,1
0,1,0,13,1,237,0,136.25745,0.0,2.28661,0,0,210001,1
0,1,0,5,1,1300,0,144.41859,0.0,2.19204,0,0,115090,1
0,0,0,5,1,0,0,135.58222,0.0,0.12935,0,0,109100,1
0,1,0,6,1,990,0,143.35363,0.0,2.12519,0,0,409075,1
0,0,0,25,1,0,0,137.59248,0.0,0.02572,0,0,903100,1
0,0,0,26,1,0,0,0.0,0.0,0.05308,0,0,604052,1
0,0,0,26,1,0,0,94.18194,0.0,0.02572,0,0,701100,1
0,0,0,7,1,0,0,108.34705,0.0,0.00986,0,0,1701100,1
0,0,0,26,1,0,0,0.0,0.0,0.02705,0,0,505028,1
0,0,0,9,1,0,0,0.0,0.0,0.01399,0,0,1302100,1
0,0,0,26,1,0,0,0.0,0.0,0.03723,0,0,503079,1
0,0,0,24,1,0,0,176.40744,0.0,0.03216,0,0,606100,1
0,0,0,26,1,0,0,120.61657,0.0,0.02545,0,0,701100,1
0,1,0,6,1,720,0,160.481,0.0,1.97412,0,0,301100,1
0,0,0,26,1,0,0,150.31682,0.0,0.06393,0,0,604100,1
0,0,0,25,1,0,0,150.82997,0.0,0.02249,0,0,605100,1
0,0,0,9,1,0,0,0.0,0.0,0.01237,0,0,1501100,1
0,1,0,4,1,1040,0,126.74493,0.0,2.13115,0,0,213098,1
0,0,0,26,1,0,0,0.0,0.0,0.04176,0,0,603027,1
0,0,0,26,1,0,0,0.0,0.0,0.02869,0,0,706100,1
0,0,0,26,1,0,0,0.0,0.0,0.01897,0,0,603100,1
0,0,0,27,1,0,0,0.0,0.0,0.01103,0,0,602100,1
0,0,0,26,1,0,0,173.64043,0.0,0.00584,0,0,501100,1
0,1,0,3,1,1216,0,119.55734,0.0,2.40227,0,0,108100,1
0,0,0,25,1,0,0,95.16531,0.0,0.04917,0,0,405100,1
0,0,0,9,1,0,0,162.5505,0.0,0.01434,0,0,2202100,1
0,0,0,7,1,0,0,76.04676,0.0,0.10704,0,0,203100,1
0,1,0,6,1,1053,0,152.31704,0.0,2.36394,0,0,208046,1
0,0,0,26,1,0,0,0.0,0.0,0.03676,0,0,605100,1
0,1,0,8,1,893,0,118.90554,0.0,2.32422,0,0,310100,1
0,0,0,26,1,0,0,0.0,0.0,0.01422,0,0,703100,1
0,0,0,26,1,0,0,0.0,0.0,0.02869,0,0,406100,1
0,0,0,24,1,0,0,145.47059,0.0,0.04322,0,0,804100,1
0,0,0,9,1,0,0,136.25745,0.0,0.02558,0,0,2501001,1
0,0,0,26,1,0,0,0.0,0.0,0.01253,0,0,506014,1
0,0,0,26,1,0,0,124.73687,0.0,0.05317,0,0,602100,1
0,0,0,26,1,0,0,0.0,0.0,0.03836,0,0,803100,1
0,0,0,26,1,0,0,0.0,0.0,0.00582,0,0,305100,1
0,0,0,26,1,0,0,150.82997,0.0,0.018,0,0,806100,1
0,0,0,26,1,0,0,0.0,0.0,0.03675,0,0,902100,1
0,0,0,25,1,0,0,139.37881,0.0,0.07684,0,0,505100,1
0,0,0,26,1,0,0,0.0,0.0,0.04016,0,0,510100,1
0,0,0,26,1,0,0,0.0,0.0,0.02222,0,0,702100,1
0,0,0,9,1,0,0,139.37881,0.0,0.01237,0,0,2302100,1
0,1,0,1,1,1173,0,124.97387,0.0,1.88171,0,0,202100,1
0,0,0,26,1,0,0,119.55734,0.0,0.03733,0,0,509100,1
0,1,0,4,1,1040,0,81.53642,0.0,3.96589,0,0,105061,1
0,0,0,26,1,0,0,0.0,0.0,0.02385,0,0,403014,1
0,0,0,26,1,0,0,0.0,0.0,0.02545,0,0,805100,1
0,1,0,0,1,1080,0,130.08535,0.0,2.33037,0,0,101000,1
0,0,0,26,1,0,0,135.99113,0.0,0.02545,0,0,606100,1
0,0,0,9,1,0,0,136.25745,0.0,0.01399,0,0,2401001,1
0,0,0,24,1,0,0,137.96702,0.0,0.02871,0,0,506100,1
0,0,0,26,1,0,0,169.27535,0.0,0.03852,0,0,503100,1
0,0,0,26,1,0,0,94.18194,0.0,0.00625,0,0,902100,1
0,1,0,6,1,1105,0,126.71753,0.0,2.30472,0,0,205028,1
0,0,0,25,1,0,0,0.0,0.0,0.01744,0,0,601100,1
0,0,0,9,1,0,0,121.40806,0.0,0.01247,0,0,901100,1
0,0,0,26,1,0,0,121.69498,0.0,0.00698,0,0,806100,1
0,1,0,7,1,640,0,86.03446,0.0,2.10265,0,0,205030,1
0,0,0,9,1,0,0,121.40806,0.0,0.01238,0,0,1001100,1
0,1,0,7,1,640,0,176.40744,0.0,2.25926,0,0,215031,1
0,1,0,4,1,1088,0,173.64043,0.0,2.15072,0,0,203100,1
0,0,0,27,1,0,0,126.71753,0.0,0.04969,0,0,506100,1
0,0,0,27,1,0,0,77.63787,0.0,0.03733,0,0,509100,1
0,0,0,26,1,0,0,0.0,0.0,0.05954,0,0,607100,1
0,0,0,26,1,0,0,0.0,0.0,0.03044,0,0,401100,1
0,1,0,4,1,1140,0,100.60849,0.0,2.27771,0,0,102046,1
0,1,0,6,1,332,0,112.30237,0.0,0.95622,0,0,201100,1
0,1,0,8,1,785,0,176.62353,0.0,2.20335,0,0,112100,1
0,1,0,4,1,1064,0,79.91525,0.0,2.32094,0,0,109013,1
0,1,0,7,1,1176,0,160.481,0.0,1.72556,0,0,108080,1
0,0,0,26,1,0,0,0.0,0.0,0.02547,0,0,601100,1
0,0,0,27,1,0,0,88.49748,0.0,0.04337,0,0,605100,1
0,0,0,27,1,0,0,0.0,0.0,0.04175,0,0,603100,1
0,0,0,25,1,0,0,85.19787,0.0,0.23724,0,0,401003,1
0,0,0,9,1,0,0,0.0,0.0,0.01075,0,0,1702100,1
0,0,0,24,1,0,0,0.0,0.0,0.02385,0,0,503100,1
0,0,0,9,1,0,0,165.46205,0.0,0.0251,0,0,1202034,1
0,0,0,24,1,0,0,108.34705,0.0,0.00655,0,0,408079,1
0,1,0,6,1,241,0,142.10787,0.0,2.21971,0,0,201054,1
0,1,0,0,1,1204,0,146.82009,0.0,2.3156,0,0,101063,1
0,0,1,19,1,0,0,0.0,0.0,0.00582,0,0,304096,1
0,0,0,25,1,0,0,160.10852,0.0,0.05661,0,0,804100,1
0,0,0,26,1,0,0,0.0,0.0,0.03854,0,0,405100,1
0,1,0,6,1,786,0,166.5486,0.0,2.39765,0,0,209100,1
0,0,0,9,1,0,0,0.0,0.0,0.00753,0,0,1102100,1
0,0,0,26,1,0,0,0.0,0.0,0.04985,0,0,506100,1
0,1,0,4,1,888,0,142.88258,0.0,2.23986,0,0,410048,1
0,1,0,3,1,927,0,90.21581,0.0,2.12498,0,0,304090,1
0,0,0,28,1,0,0,124.8649,0.0,0.0519,0,0,606100,1
0,0,0,27,1,0,0,0.0,0.0,0.03531,0,0,504100,1
0,0,0,9,1,0,0,145.08942,0.0,0.24879,0,0,301100,1
0,0,0,9,1,0,0,150.31682,0.0,0.01246,0,0,1901029,1
0,0,0,26,1,0,0,0.0,0.0,0.04661,0,0,510100,1
0,0,0,27,1,0,0,0.0,0.0,0.03031,0,0,506100,1
0,1,0,6,1,1080,0,107.20358,0.0,2.16789,0,0,305041,1
0,0,0,9,1,0,0,93.93772,0.0,0.00914,0,0,1202100,1
0,0,0,26,1,0,0,0.0,0.0,0.04645,0,0,604100,1
0,0,0,26,1,0,0,150.31682,0.0,0.02708,0,0,602029,1
0,0,0,26,1,0,0,119.01284,0.0,0.0338,0,0,703045,1
0,0,0,9,1,0,0,0.0,0.0,0.00932,0,0,2301100,1
0,0,0,9,1,0,0,0.0,0.0,0.00914,0,0,2501100,1
0,0,0,26,1,0,0,150.31682,0.0,0.05996,0,0,505029,1
0,0,0,9,1,0,0,137.59248,0.0,0.40525,0,0,301100,1
0,0,0,26,1,0,0,0.0,0.0,0.03991,0,0,603100,1
0,0,0,25,1,0,0,85.19787,0.0,0.068,0,0,410100,1
0,0,1,21,1,0,0,0.0,0.0,0.68903,0,0,305100,1
0,0,0,26,1,0,0,0.0,0.0,0.00583,0,0,305100,1
0,0,0,27,1,0,0,0.0,0.0,0.03528,0,0,504100,1
0,1,0,5,1,1020,0,135.58222,0.0,2.12526,0,0,214075,1
0,1,0,5,1,1300,0,144.41859,0.0,2.19204,0,0,115090,1
0,0,0,26,1,0,0,0.0,0.0,0.02547,0,0,703100,1
0,1,0,4,1,1064,0,118.90554,0.0,2.36571,0,0,203100,1
0,0,0,11,1,0,0,0.0,0.0,0.10797,0,0,202100,1
0,0,0,24,1,0,0,150.31682,0.0,0.02758,0,0,604029,1
0,0,0,9,1,0,0,0.0,0.0,0.01434,0,0,2002100,1
0,1,0,8,1,1159,0,96.57363,0.0,2.14843,0,0,106073,1
0,1,0,7,1,1105,0,162.5505,0.0,2.37051,0,0,102033,1
0,0,0,26,1,0,0,90.54003,0.0,0.0354,0,0,702100,1
0,0,0,24,1,0,0,0.0,0.0,0.0496,0,0,506100,1
0,1,0,9,1,411,0,165.46205,0.0,2.25484,0,0,209034,1
0,0,0,24,1,0,0,86.03446,0.0,0.00797,0,0,903100,1
0,0,0,5,1,0,0,0.0,0.0,0.01913,0,0,301100,1
0,0,0,26,1,0,0,149.91846,0.0,0.15916,0,0,701100,1
0,0,0,24,1,0,0,80.4455,0.0,0.04024,0,0,406014,1
0,0,0,9,1,0,0,142.10787,0.0,0.01461,0,0,1902054,1
0,0,0,26,1,0,0,99.75512,0.0,0.03379,0,0,1002100,1
0,0,0,26,1,0,0,139.31641,0.0,0.16036,0,0,602050,1
0,0,0,9,1,0,0,124.47343,0.0,0.01235,0,0,1601100,1
0,1,0,6,1,1215,0,137.14723,0.0,2.13525,0,0,116048,1
0,0,0,24,1,0,0,163.76559,0.0,0.03676,0,0,604032,1
0,0,0,7,1,0,0,124.47343,0.0,0.00762,0,0,1602100,1
0,1,0,3,1,927,0,88.49748,0.0,2.0684,0,0,205068,1
0,1,0,6,1,909,0,129.4039,0.0,2.11753,0,0,403056,1
0,0,0,26,1,0,0,144.22579,0.0,0.05973,0,0,505100,1
0,0,0,0,1,0,0,85.19787,0.0,0.15847,0,0,202100,1
0,1,0,16,1,241,0,96.31049,0.0,1.29429,0,0,505100,1
0,0,0,25,1,0,0,170.47201,0.0,0.0567,0,0,405100,1
0,1,0,26,1,241,0,156.97332,0.0,0.79503,0,0,306093,1
0,0,0,6,1,0,0,85.19787,0.0,0.13959,0,0,201100,1
0,1,0,0,1,840,0,167.19836,0.0,2.30279,0,0,101015,1
0,0,0,26,1,0,0,0.0,0.0,0.02092,0,0,705100,1
0,0,0,9,1,0,0,0.0,0.0,0.01237,0,0,702100,1
0,0,0,9,1,0,0,165.46205,0.0,0.02609,0,0,602034,1
0,0,0,25,1,0,0,163.76559,0.0,0.03867,0,0,606032,1
0,0,0,25,1,0,0,120.61657,0.0,0.42971,0,0,505100,1
0,1,0,8,1,543,0,88.49748,0.0,1.88279,0,0,204100,1
0,0,0,26,1,0,0,0.0,0.0,0.02058,0,0,406100,1
0,0,0,26,1,0,0,130.08535,0.0,0.00921,0,0,505100,1
0,0,0,26,1,0,0,0.0,0.0,0.03516,0,0,904100,1
0,0,0,26,1,0,0,0.0,0.0,0.04642,0,0,705100,1
0,0,0,27,1,0,0,90.54003,0.0,0.04337,0,0,605096,1
0,0,0,24,1,0,0,84.89657,0.0,0.04984,0,0,506100,1
0,0,0,24,1,0,0,158.09734,0.0,0.02203,0,0,607100,1
0,1,0,9,1,888,0,127.67545,0.0,2.28271,0,0,204058,1
0,0,0,26,1,0,0,124.47343,0.0,0.03379,0,0,704016,1
0,0,0,26,1,0,0,0.0,0.0,0.01525,0,0,1002100,1
0,0,0,26,1,0,0,0.0,0.0,0.03032,0,0,603100,1
0,1,0,6,1,786,0,136.25745,0.0,2.72517,0,0,207001,1
0,0,0,25,1,0,0,147.07624,0.0,0.03058,0,0,703100,1
0,1,0,5,1,1047,0,95.16531,0.0,2.14416,0,0,210039,1
0,1,0,0,1,1358,0,101.04838,0.0,2.0761,0,0,207006,1
0,1,0,5,1,1140,0,136.03878,0.0,2.33346,0,0,109073,1
0,1,0,4,1,626,0,166.89397,0.0,0.60324,0,0,206100,1
0,0,0,26,1,0,0,119.42132,0.0,1.33723,0,0,305100,1
0,0,0,26,1,0,0,0.0,0.0,0.04,0,0,603100,1
0,0,0,26,1,0,0,0.0,0.0,0.03192,0,0,704100,1
0,0,0,26,1,0,0,0.0,0.0,0.69083,0,0,505050,1
0,0,0,26,1,0,0,0.0,0.0,0.04159,0,0,502095,1
0,1,0,9,1,719,0,91.06845,0.0,2.13068,0,0,408077,1
0,0,0,25,1,0,0,0.0,0.0,0.21436,0,0,504100,1
0,0,0,28,1,0,0,146.6169,0.0,0.00987,0,0,602100,1
0,1,0,5,1,1196,0,137.59248,0.0,2.3137,0,0,103005,1
0,1,0,6,1,1247,0,134.29469,0.0,1.18245,0,0,201061,1
0,0,0,9,1,0,0,0.0,0.0,0.01399,0,0,1002100,1
0,0,0,25,1,0,0,0.0,0.0,0.00583,0,0,606100,1
0,0,0,24,1,0,0,0.0,0.0,0.05364,0,0,402100,1
0,0,0,26,1,0,0,149.91846,0.0,0.04025,0,0,801100,1
0,0,0,24,1,0,0,0.0,0.0,0.0089,0,0,508100,1
0,0,0,26,1,0,0,0.0,0.0,0.03352,0,0,406100,1
0,0,0,26,1,0,0,0.0,0.0,0.01271,0,0,806100,1
